End Date,End Time,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units,NO2,Status/units
01-01-2021,01:00:00,22.61433,R ugm-3,27.04954,R ugm-3,28.35369,R ugm-3,39.77706,R ugm-3,21.51916,R ugm-3,17.06444,R ugm-3,24.8457,R ugm-3,16.93883,R ugm-3,21.65101,R ugm-3,17.15938,R ugm-3,20.99867,R ugm-3,37.58916,R ugm-3,29.53939,R ugm-3
01-01-2021,02:00:00,25.12337,R ugm-3,29.82685,R ugm-3,25.03474,R ugm-3,33.99941,R ugm-3,15.19117,R ugm-3,19.14258,R ugm-3,20.14728,R ugm-3,21.89902,R ugm-3,30.42826,R ugm-3,,,26.71965,R ugm-3,31.51459,R ugm-3,24.82555,R ugm-3
01-01-2021,03:00:00,13.95652,R ugm-3,17.87346,R ugm-3,22.63855,R ugm-3,30.19107,R ugm-3,13.48811,R ugm-3,19.22149,R ugm-3,22.26946,R ugm-3,20.41308,R ugm-3,19.81852,R ugm-3,13.57075,R ugm-3,21.01699,R ugm-3,25.61294,R ugm-3,22.08147,R ugm-3
01-01-2021,04:00:00,12.19039,R ugm-3,16.69641,R ugm-3,52.45771,R ugm-3,33.60737,R ugm-3,15.37172,R ugm-3,14.54596,R ugm-3,17.83676,R ugm-3,16.64035,R ugm-3,19.37004,R ugm-3,10.17952,R ugm-3,26.59591,R ugm-3,24.37887,R ugm-3,23.44331,R ugm-3
01-01-2021,05:00:00,13.42547,R ugm-3,18.42172,R ugm-3,75.17713,R ugm-3,30.9056,R ugm-3,15.53252,R ugm-3,13.36551,R ugm-3,26.01874,R ugm-3,14.51322,R ugm-3,20.72844,R ugm-3,7.88033,R ugm-3,27.38453,R ugm-3,16.40145,R ugm-3,25.70885,R ugm-3
01-01-2021,06:00:00,19.1352,R ugm-3,14.90586,R ugm-3,54.70735,R ugm-3,21.72434,R ugm-3,11.6972,R ugm-3,12.46817,R ugm-3,25.50805,R ugm-3,12.70559,R ugm-3,16.6376,R ugm-3,17.5906,R ugm-3,23.7544,R ugm-3,22.65866,R ugm-3,23.18209,R ugm-3
01-01-2021,07:00:00,25.73606,R ugm-3,14.164,R ugm-3,66.27489,R ugm-3,30.19008,R ugm-3,14.91028,R ugm-3,12.98736,R ugm-3,27.84591,R ugm-3,15.94834,R ugm-3,16.94716,R ugm-3,23.98199,R ugm-3,24.15303,R ugm-3,23.68306,R ugm-3,21.24034,R ugm-3
01-01-2021,08:00:00,26.26206,R ugm-3,19.39621,R ugm-3,72.88571,R ugm-3,34.52555,R ugm-3,19.55509,R ugm-3,13.60111,R ugm-3,32.55692,R ugm-3,16.31983,R ugm-3,18.5106,R ugm-3,22.77105,R ugm-3,28.08053,R ugm-3,21.96614,R ugm-3,23.56685,R ugm-3
01-01-2021,09:00:00,27.20749,R ugm-3,22.43484,R ugm-3,73.04956,R ugm-3,42.276,R ugm-3,19.91773,R ugm-3,14.78156,R ugm-3,30.16807,R ugm-3,14.45799,R ugm-3,20.63106,R ugm-3,20.38737,R ugm-3,29.03062,R ugm-3,24.58456,R ugm-3,24.86772,R ugm-3
01-01-2021,10:00:00,27.76426,R ugm-3,27.49138,R ugm-3,55.11739,R ugm-3,44.46795,R ugm-3,19.39801,R ugm-3,14.54294,R ugm-3,31.42084,R ugm-3,13.28845,R ugm-3,21.27117,R ugm-3,21.08833,R ugm-3,34.71777,R ugm-3,23.1596,R ugm-3,30.04458,R ugm-3
01-01-2021,11:00:00,25.1287,R ugm-3,23.92347,R ugm-3,64.21895,R ugm-3,40.84786,R ugm-3,20.87688,R ugm-3,19.02548,R ugm-3,28.35412,R ugm-3,17.59307,R ugm-3,18.69776,R ugm-3,18.12815,R ugm-3,36.02664,R ugm-3,21.30386,R ugm-3,30.94063,R ugm-3
01-01-2021,12:00:00,27.14379,R ugm-3,24.29975,R ugm-3,65.27905,R ugm-3,39.51977,R ugm-3,23.56944,R ugm-3,21.61812,R ugm-3,32.96031,R ugm-3,19.34327,R ugm-3,22.11005,R ugm-3,21.68837,R ugm-3,37.11468,R ugm-3,24.11775,R ugm-3,28.34016,R ugm-3
01-01-2021,13:00:00,30.21996,R ugm-3,26.81333,R ugm-3,68.24768,R ugm-3,37.68293,R ugm-3,24.01522,R ugm-3,21.51978,R ugm-3,34.7287,R ugm-3,21.83336,R ugm-3,23.94104,R ugm-3,24.37408,R ugm-3,36.63842,R ugm-3,28.58998,R ugm-3,29.64021,R ugm-3
01-01-2021,14:00:00,33.84434,R ugm-3,33.69099,R ugm-3,56.51908,R ugm-3,36.81502,R ugm-3,26.25192,R ugm-3,26.6087,R ugm-3,37.68689,R ugm-3,23.53214,R ugm-3,29.06284,R ugm-3,26.57791,R ugm-3,40.15931,R ugm-3,31.25019,R ugm-3,28.97862,R ugm-3
01-01-2021,15:00:00,35.03924,R ugm-3,38.58082,R ugm-3,69.72353,R ugm-3,40.5908,R ugm-3,30.63369,R ugm-3,24.02286,R ugm-3,41.27973,R ugm-3,25.81262,R ugm-3,28.87747,R ugm-3,28.44756,R ugm-3,39.55836,R ugm-3,31.15117,R ugm-3,33.92275,R ugm-3
01-01-2021,16:00:00,38.72194,R ugm-3,35.34015,R ugm-3,76.56141,R ugm-3,45.84207,R ugm-3,32.74965,R ugm-3,25.86977,R ugm-3,44.24978,R ugm-3,28.20458,R ugm-3,32.1794,R ugm-3,30.85072,R ugm-3,38.07461,R ugm-3,37.89849,R ugm-3,34.69431,R ugm-3
01-01-2021,17:00:00,41.27027,R ugm-3,38.20401,R ugm-3,64.85762,R ugm-3,47.27138,R ugm-3,32.8702,R ugm-3,30.21117,R ugm-3,45.96508,R ugm-3,30.01383,R ugm-3,34.718,R ugm-3,31.50286,R ugm-3,43.94627,R ugm-3,39.9762,R ugm-3,33.23523,R ugm-3
01-01-2021,18:00:00,41.45939,R ugm-3,36.67019,R ugm-3,70.97218,R ugm-3,44.10964,R ugm-3,36.57913,R ugm-3,30.02441,R ugm-3,46.83039,R ugm-3,31.86685,R ugm-3,36.70487,R ugm-3,31.42344,R ugm-3,41.71404,R ugm-3,38.7725,R ugm-3,35.19559,R ugm-3
01-01-2021,19:00:00,41.60682,R ugm-3,43.57243,R ugm-3,43.85754,R ugm-3,41.05145,R ugm-3,30.87214,R ugm-3,26.62909,R ugm-3,47.44059,R ugm-3,32.59718,R ugm-3,36.05357,R ugm-3,31.99691,R ugm-3,39.32475,R ugm-3,39.43559,R ugm-3,31.79559,R ugm-3
01-01-2021,20:00:00,40.90817,R ugm-3,39.60082,R ugm-3,41.00719,R ugm-3,37.37966,R ugm-3,27.102,R ugm-3,26.91334,R ugm-3,45.59587,R ugm-3,32.32823,R ugm-3,35.44433,R ugm-3,32.00247,R ugm-3,33.29582,R ugm-3,41.84235,R ugm-3,33.52002,R ugm-3
01-01-2021,21:00:00,34.19668,R ugm-3,31.93367,R ugm-3,39.80626,R ugm-3,31.46301,R ugm-3,16.44372,R ugm-3,23.79887,R ugm-3,35.68105,R ugm-3,26.9475,R ugm-3,28.4701,R ugm-3,29.02736,R ugm-3,25.81454,R ugm-3,37.73342,R ugm-3,30.283,R ugm-3
01-01-2021,22:00:00,23.75829,R ugm-3,23.44339,R ugm-3,35.07011,R ugm-3,25.08971,R ugm-3,13.32519,R ugm-3,18.5128,R ugm-3,26.01861,R ugm-3,18.81329,R ugm-3,19.15205,R ugm-3,13.37319,R ugm-3,16.02034,R ugm-3,25.96676,R ugm-3,24.84237,R ugm-3
01-01-2021,23:00:00,16.20242,R ugm-3,23.17174,R ugm-3,29.82145,R ugm-3,26.31304,R ugm-3,10.00535,R ugm-3,10.48456,R ugm-3,21.81495,R ugm-3,12.85953,R ugm-3,16.63179,R ugm-3,9.87116,R ugm-3,11.99551,R ugm-3,21.99985,R ugm-3,21.67983,R ugm-3
01-01-2021,24:00:00,19.38669,R ugm-3,21.3369,R ugm-3,29.32677,R ugm-3,19.07245,R ugm-3,9.75344,R ugm-3,10.86252,R ugm-3,20.33734,R ugm-3,11.42485,R ugm-3,14.46666,R ugm-3,8.48694,R ugm-3,15.24703,R ugm-3,22.25517,R ugm-3,21.90237,R ugm-3
02-01-2021,01:00:00,18.24142,R ugm-3,17.3376,R ugm-3,22.69357,R ugm-3,13.73602,R ugm-3,7.63337,R ugm-3,9.00163,R ugm-3,18.69948,R ugm-3,11.47964,R ugm-3,13.27762,R ugm-3,7.67482,R ugm-3,9.76401,R ugm-3,16.92646,R ugm-3,20.05548,R ugm-3
02-01-2021,02:00:00,18.31664,R ugm-3,12.52954,R ugm-3,20.19573,R ugm-3,8.97648,R ugm-3,5.7866,R ugm-3,9.8199,R ugm-3,15.89827,R ugm-3,10.77088,R ugm-3,10.17362,R ugm-3,,,9.01123,R ugm-3,13.2592,R ugm-3,15.93333,R ugm-3
02-01-2021,03:00:00,15.38754,R ugm-3,10.77722,R ugm-3,18.89561,R ugm-3,6.01781,R ugm-3,5.15434,R ugm-3,8.02516,R ugm-3,14.76252,R ugm-3,9.24508,R ugm-3,9.14905,R ugm-3,8.13421,R ugm-3,7.35432,R ugm-3,12.0928,R ugm-3,16.2888,R ugm-3
02-01-2021,04:00:00,11.96864,R ugm-3,8.6347,R ugm-3,19.09922,R ugm-3,5.8139,R ugm-3,5.00483,R ugm-3,6.9872,R ugm-3,13.22911,R ugm-3,7.1724,R ugm-3,7.88557,R ugm-3,5.49961,R ugm-3,10.7435,R ugm-3,11.59996,R ugm-3,13.82514,R ugm-3
02-01-2021,05:00:00,16.86191,R ugm-3,9.55922,R ugm-3,20.00597,R ugm-3,7.65002,R ugm-3,5.91105,R ugm-3,6.94009,R ugm-3,14.59211,R ugm-3,7.38138,R ugm-3,8.03568,R ugm-3,5.20115,R ugm-3,8.3252,R ugm-3,9.47924,R ugm-3,12.49126,R ugm-3
02-01-2021,06:00:00,16.44815,R ugm-3,14.94595,R ugm-3,22.10958,R ugm-3,10.09793,R ugm-3,5.44424,R ugm-3,7.78977,R ugm-3,15.27356,R ugm-3,7.758,R ugm-3,10.41342,R ugm-3,5.10486,R ugm-3,11.29243,R ugm-3,17.66472,R ugm-3,14.79918,R ugm-3
02-01-2021,07:00:00,18.98908,R ugm-3,17.61615,R ugm-3,22.75626,R ugm-3,16.77862,R ugm-3,8.31077,R ugm-3,9.30017,R ugm-3,17.43238,R ugm-3,10.68255,R ugm-3,10.76649,R ugm-3,6.27808,R ugm-3,11.92942,R ugm-3,23.49675,R ugm-3,15.00999,R ugm-3
02-01-2021,08:00:00,17.10245,R ugm-3,25.7,R ugm-3,29.44556,R ugm-3,20.04352,R ugm-3,7.45453,R ugm-3,10.90569,R ugm-3,18.62476,R ugm-3,14.0292,R ugm-3,14.35576,R ugm-3,7.14872,R ugm-3,18.06961,R ugm-3,17.23858,R ugm-3,15.16907,R ugm-3
02-01-2021,09:00:00,19.58795,R ugm-3,29.17624,R ugm-3,27.7379,R ugm-3,21.98198,R ugm-3,12.25896,R ugm-3,13.50078,R ugm-3,19.59027,R ugm-3,18.21745,R ugm-3,19.51583,R ugm-3,8.84391,R ugm-3,41.98686,R ugm-3,25.97891,R ugm-3,20.36282,R ugm-3
02-01-2021,10:00:00,20.59809,R ugm-3,32.37305,R ugm-3,29.69114,R ugm-3,27.74274,R ugm-3,14.3496,R ugm-3,18.92722,R ugm-3,22.6597,R ugm-3,19.0203,R ugm-3,22.1637,R ugm-3,11.32036,R ugm-3,22.0094,R ugm-3,30.67255,R ugm-3,21.454,R ugm-3
02-01-2021,11:00:00,20.96584,R ugm-3,38.75159,R ugm-3,29.57532,R ugm-3,30.08688,R ugm-3,14.91219,R ugm-3,16.9421,R ugm-3,23.34177,R ugm-3,19.28202,R ugm-3,21.75336,R ugm-3,13.00319,R ugm-3,27.63345,R ugm-3,40.07181,R ugm-3,24.81177,R ugm-3
02-01-2021,12:00:00,26.76584,R ugm-3,47.86444,R ugm-3,30.46821,R ugm-3,22.69331,R ugm-3,14.45215,R ugm-3,12.5012,R ugm-3,26.29911,R ugm-3,16.93407,R ugm-3,19.12292,R ugm-3,15.30633,R ugm-3,24.50552,R ugm-3,46.22794,R ugm-3,27.3596,R ugm-3
02-01-2021,13:00:00,23.3395,R ugm-3,43.32094,R ugm-3,30.0245,R ugm-3,24.37611,R ugm-3,10.35642,R ugm-3,10.56841,R ugm-3,23.51955,R ugm-3,14.33411,R ugm-3,14.7267,R ugm-3,18.38867,R ugm-3,21.29982,R ugm-3,42.38399,R ugm-3,26.73836,R ugm-3
02-01-2021,14:00:00,22.70207,R ugm-3,54.37491,R ugm-3,26.55497,R ugm-3,28.45554,R ugm-3,9.49455,R ugm-3,10.24114,R ugm-3,17.21464,R ugm-3,15.50031,R ugm-3,12.11795,R ugm-3,16.40533,R ugm-3,19.58657,R ugm-3,40.70469,R ugm-3,28.24919,R ugm-3
02-01-2021,15:00:00,24.97419,R ugm-3,70.75468,R ugm-3,31.51824,R ugm-3,36.41402,R ugm-3,14.80964,R ugm-3,14.30157,R ugm-3,23.68353,R ugm-3,14.60339,R ugm-3,16.56568,R ugm-3,11.49779,R ugm-3,23.17035,R ugm-3,41.93642,R ugm-3,36.22107,R ugm-3
02-01-2021,16:00:00,28.92266,R ugm-3,63.22656,R ugm-3,36.92676,R ugm-3,48.19592,R ugm-3,20.94696,R ugm-3,21.05064,R ugm-3,26.01515,R ugm-3,21.24593,R ugm-3,21.78745,R ugm-3,15.59995,R ugm-3,30.56174,R ugm-3,51.57842,R ugm-3,37.47362,R ugm-3
02-01-2021,17:00:00,30.26882,R ugm-3,54.4804,R ugm-3,43.17397,R ugm-3,48.19662,R ugm-3,28.05576,R ugm-3,36.48754,R ugm-3,33.74368,R ugm-3,39.70371,R ugm-3,34.54673,R ugm-3,23.00929,R ugm-3,33.58875,R ugm-3,53.61513,R ugm-3,41.67679,R ugm-3
02-01-2021,18:00:00,39.55554,R ugm-3,69.36071,R ugm-3,49.45025,R ugm-3,50.18666,R ugm-3,35.56117,R ugm-3,25.49095,R ugm-3,38.05001,R ugm-3,27.84599,R ugm-3,49.52126,R ugm-3,21.28038,R ugm-3,40.35429,R ugm-3,50.8195,R ugm-3,42.22928,R ugm-3
02-01-2021,19:00:00,38.54193,R ugm-3,56.44524,R ugm-3,51.82295,R ugm-3,58.65167,R ugm-3,38.82996,R ugm-3,29.92783,R ugm-3,47.02042,R ugm-3,30.76485,R ugm-3,52.34669,R ugm-3,29.48748,R ugm-3,43.22234,R ugm-3,47.48832,R ugm-3,40.04631,R ugm-3
02-01-2021,20:00:00,37.17246,R ugm-3,60.99145,R ugm-3,52.96045,R ugm-3,68.03115,R ugm-3,39.4883,R ugm-3,29.12595,R ugm-3,45.9997,R ugm-3,31.29499,R ugm-3,41.6959,R ugm-3,30.02388,R ugm-3,44.58714,R ugm-3,52.00319,R ugm-3,43.37985,R ugm-3
02-01-2021,21:00:00,32.97255,R ugm-3,47.03524,R ugm-3,53.50806,R ugm-3,56.71394,R ugm-3,35.45548,R ugm-3,28.41703,R ugm-3,46.50731,R ugm-3,29.60635,R ugm-3,34.28458,R ugm-3,25.13635,R ugm-3,40.09461,R ugm-3,53.33761,R ugm-3,40.15206,R ugm-3
02-01-2021,22:00:00,28.65931,R ugm-3,42.53214,R ugm-3,41.95971,R ugm-3,42.89362,R ugm-3,22.73727,R ugm-3,24.68721,R ugm-3,39.12231,R ugm-3,28.80949,R ugm-3,32.72087,R ugm-3,22.19504,R ugm-3,31.69844,R ugm-3,43.19413,R ugm-3,34.01017,R ugm-3
02-01-2021,23:00:00,22.52974,R ugm-3,35.69591,R ugm-3,37.59792,R ugm-3,41.10764,R ugm-3,20.28966,R ugm-3,20.91194,R ugm-3,36.28256,R ugm-3,22.59189,R ugm-3,26.65304,R ugm-3,20.54593,R ugm-3,33.51326,R ugm-3,35.10134,R ugm-3,31.00582,R ugm-3
02-01-2021,24:00:00,15.27074,R ugm-3,26.76829,R ugm-3,34.33232,R ugm-3,35.70176,R ugm-3,18.24755,R ugm-3,17.13538,R ugm-3,30.832,R ugm-3,15.25698,R ugm-3,20.1793,R ugm-3,17.00905,R ugm-3,20.17201,R ugm-3,28.51041,R ugm-3,23.73847,R ugm-3
03-01-2021,01:00:00,11.72897,R ugm-3,23.62476,R ugm-3,26.77549,R ugm-3,26.93362,R ugm-3,,,14.03004,R ugm-3,29.05559,R ugm-3,11.69363,R ugm-3,19.00486,R ugm-3,10.41117,R ugm-3,21.84512,R ugm-3,20.47139,R ugm-3,20.08666,R ugm-3
03-01-2021,02:00:00,6.53392,R ugm-3,12.63499,R ugm-3,18.71187,R ugm-3,12.1755,R ugm-3,5.24644,R ugm-3,10.00278,R ugm-3,17.70565,R ugm-3,6.51954,R ugm-3,10.00292,R ugm-3,,,10.43179,R ugm-3,16.32631,R ugm-3,16.08475,R ugm-3
03-01-2021,03:00:00,6.84737,R ugm-3,10.36667,R ugm-3,15.65082,R ugm-3,14.89651,R ugm-3,5.05531,R ugm-3,6.55945,R ugm-3,14.0174,R ugm-3,5.63345,R ugm-3,7.55253,R ugm-3,9.06334,R ugm-3,6.42241,R ugm-3,13.99987,R ugm-3,14.53194,R ugm-3
03-01-2021,04:00:00,11.0925,R ugm-3,11.18708,R ugm-3,21.40904,R ugm-3,14.33481,R ugm-3,5.92409,R ugm-3,5.85129,R ugm-3,16.00338,R ugm-3,4.83413,R ugm-3,9.02557,R ugm-3,5.33772,R ugm-3,8.62384,R ugm-3,8.90015,R ugm-3,16.57303,R ugm-3
03-01-2021,05:00:00,13.62847,R ugm-3,13.80538,R ugm-3,19.84432,R ugm-3,15.40596,R ugm-3,6.28276,R ugm-3,8.06835,R ugm-3,20.5996,R ugm-3,6.74942,R ugm-3,11.92043,R ugm-3,8.77306,R ugm-3,15.00319,R ugm-3,13.8321,R ugm-3,17.21494,R ugm-3
03-01-2021,06:00:00,11.03452,R ugm-3,13.92538,R ugm-3,19.43274,R ugm-3,18.41574,R ugm-3,6.64401,R ugm-3,10.56901,R ugm-3,20.99806,R ugm-3,9.83109,R ugm-3,11.71424,R ugm-3,8.83994,R ugm-3,10.97341,R ugm-3,13.04196,R ugm-3,16.42341,R ugm-3
03-01-2021,07:00:00,13.92665,R ugm-3,16.5695,R ugm-3,22.71087,R ugm-3,21.98572,R ugm-3,7.69721,R ugm-3,10.00182,R ugm-3,24.46035,R ugm-3,7.33455,R ugm-3,14.3004,R ugm-3,8.60183,R ugm-3,14.17212,R ugm-3,20.9581,R ugm-3,18.55679,R ugm-3
03-01-2021,08:00:00,23.67053,R ugm-3,25.66519,R ugm-3,26.49016,R ugm-3,21.57823,R ugm-3,8.84153,R ugm-3,10.19031,R ugm-3,27.8654,R ugm-3,9.61897,R ugm-3,15.69468,R ugm-3,8.66241,R ugm-3,17.44233,R ugm-3,22.50732,R ugm-3,17.912,R ugm-3
03-01-2021,09:00:00,15.88576,R ugm-3,24.75774,R ugm-3,25.9828,R ugm-3,36.31828,R ugm-3,10.52561,R ugm-3,13.02196,R ugm-3,22.36223,R ugm-3,9.14032,R ugm-3,16.78683,R ugm-3,10.75492,R ugm-3,14.73024,R ugm-3,20.64657,R ugm-3,16.13804,R ugm-3
03-01-2021,10:00:00,13.94517,R ugm-3,23.26573,R ugm-3,24.96663,R ugm-3,31.31886,R ugm-3,11.44092,R ugm-3,12.12368,R ugm-3,23.27381,R ugm-3,9.8837,R ugm-3,16.2287,R ugm-3,9.39319,R ugm-3,16.47134,R ugm-3,19.3821,R ugm-3,16.16512,R ugm-3
03-01-2021,11:00:00,13.42628,R ugm-3,31.98362,R ugm-3,24.86056,R ugm-3,31.16495,R ugm-3,12.15852,R ugm-3,9.33973,R ugm-3,23.10526,R ugm-3,9.45408,R ugm-3,14.30391,R ugm-3,8.92539,R ugm-3,15.29332,R ugm-3,23.20272,R ugm-3,17.85105,R ugm-3
03-01-2021,12:00:00,12.91421,R ugm-3,22.63423,R ugm-3,24.80095,R ugm-3,25.24722,R ugm-3,10.3073,R ugm-3,9.4329,R ugm-3,23.56248,R ugm-3,10.51536,R ugm-3,14.84713,R ugm-3,8.23806,R ugm-3,15.98729,R ugm-3,31.41549,R ugm-3,19.11644,R ugm-3
03-01-2021,13:00:00,11.49007,R ugm-3,19.50081,R ugm-3,28.46891,R ugm-3,22.7481,R ugm-3,9.90236,R ugm-3,8.72371,R ugm-3,25.66464,R ugm-3,10.40433,R ugm-3,13.37892,R ugm-3,9.12149,R ugm-3,17.30322,R ugm-3,28.95049,R ugm-3,21.50423,R ugm-3
03-01-2021,14:00:00,11.01406,R ugm-3,21.15592,R ugm-3,25.55901,R ugm-3,21.32028,R ugm-3,8.88523,R ugm-3,9.24431,R ugm-3,21.68662,R ugm-3,11.31067,R ugm-3,11.52595,R ugm-3,9.13199,R ugm-3,13.59673,R ugm-3,25.01046,R ugm-3,19.82694,R ugm-3
03-01-2021,15:00:00,12.53174,R ugm-3,29.9985,R ugm-3,27.58608,R ugm-3,23.41224,R ugm-3,10.47264,R ugm-3,10.56656,R ugm-3,21.85609,R ugm-3,13.75708,R ugm-3,15.1155,R ugm-3,7.99818,R ugm-3,16.09947,R ugm-3,27.13442,R ugm-3,24.44023,R ugm-3
03-01-2021,16:00:00,20.44807,R ugm-3,32.42843,R ugm-3,32.5362,R ugm-3,29.12599,R ugm-3,12.83242,R ugm-3,10.37981,R ugm-3,23.66874,R ugm-3,12.21812,R ugm-3,20.16194,R ugm-3,12.74937,R ugm-3,25.80418,R ugm-3,29.83488,R ugm-3,30.26741,R ugm-3
03-01-2021,17:00:00,19.98131,R ugm-3,23.00844,R ugm-3,31.03564,R ugm-3,33.71561,R ugm-3,17.44996,R ugm-3,13.59038,R ugm-3,26.39397,R ugm-3,16.36798,R ugm-3,20.17904,R ugm-3,14.38038,R ugm-3,24.86386,R ugm-3,37.38859,R ugm-3,34.8471,R ugm-3
03-01-2021,18:00:00,17.66313,R ugm-3,24.5032,R ugm-3,26.89553,R ugm-3,28.76927,R ugm-3,17.48098,R ugm-3,15.94863,R ugm-3,22.87224,R ugm-3,20.67099,R ugm-3,19.36964,R ugm-3,14.95883,R ugm-3,19.72693,R ugm-3,27.05679,R ugm-3,34.17595,R ugm-3
03-01-2021,19:00:00,14.41338,R ugm-3,22.07682,R ugm-3,32.59486,R ugm-3,30.81014,R ugm-3,21.42121,R ugm-3,16.28003,R ugm-3,27.07294,R ugm-3,18.3896,R ugm-3,19.97637,R ugm-3,13.02915,R ugm-3,22.87681,R ugm-3,26.50087,R ugm-3,35.7449,R ugm-3
03-01-2021,20:00:00,11.93539,R ugm-3,27.37109,R ugm-3,31.78987,R ugm-3,38.05122,R ugm-3,19.5263,R ugm-3,15.43139,R ugm-3,25.88018,R ugm-3,18.80458,R ugm-3,22.15812,R ugm-3,11.22272,R ugm-3,23.4399,R ugm-3,27.02333,R ugm-3,34.43996,R ugm-3
03-01-2021,21:00:00,19.42394,R ugm-3,23.49745,R ugm-3,36.27884,R ugm-3,35.34852,R ugm-3,17.48639,R ugm-3,13.3551,R ugm-3,27.75326,R ugm-3,15.67763,R ugm-3,20.89171,R ugm-3,10.77802,R ugm-3,24.88175,R ugm-3,27.70925,R ugm-3,22.28885,R ugm-3
03-01-2021,22:00:00,10.93026,R ugm-3,17.70264,R ugm-3,28.7629,R ugm-3,26.57538,R ugm-3,14.05858,R ugm-3,12.55325,R ugm-3,25.93667,R ugm-3,13.28797,R ugm-3,14.8074,R ugm-3,9.20759,R ugm-3,17.48164,R ugm-3,22.09225,R ugm-3,24.06208,R ugm-3
03-01-2021,23:00:00,9.33462,R ugm-3,14.24195,R ugm-3,22.6594,R ugm-3,24.38327,R ugm-3,12.21766,R ugm-3,8.73034,R ugm-3,21.0005,R ugm-3,9.99211,R ugm-3,13.03144,R ugm-3,9.70656,R ugm-3,15.33527,R ugm-3,18.8923,R ugm-3,19.34617,R ugm-3
03-01-2021,24:00:00,6.97161,R ugm-3,11.81722,R ugm-3,19.47919,R ugm-3,20.0464,R ugm-3,10.52818,R ugm-3,6.98454,R ugm-3,18.10394,R ugm-3,7.59997,R ugm-3,11.15391,R ugm-3,6.61158,R ugm-3,12.65977,R ugm-3,16.02495,R ugm-3,16.86314,R ugm-3
04-01-2021,01:00:00,5.91392,R ugm-3,11.97679,R ugm-3,15.73914,R ugm-3,19.93206,R ugm-3,,,5.66116,R ugm-3,14.44514,R ugm-3,6.16282,R ugm-3,9.69458,R ugm-3,4.3972,R ugm-3,8.80123,R ugm-3,13.6068,R ugm-3,15.34978,R ugm-3
04-01-2021,02:00:00,12.04793,R ugm-3,10.98551,R ugm-3,19.11978,R ugm-3,16.66711,R ugm-3,5.24631,R ugm-3,6.73057,R ugm-3,15.88234,R ugm-3,5.31469,R ugm-3,7.11554,R ugm-3,,,7.16424,R ugm-3,14.46838,R ugm-3,13.70102,R ugm-3
04-01-2021,03:00:00,4.55155,R ugm-3,9.55237,R ugm-3,16.87359,R ugm-3,12.65319,R ugm-3,4.8092,R ugm-3,5.42526,R ugm-3,16.16555,R ugm-3,5.52712,R ugm-3,7.42069,R ugm-3,4.81023,R ugm-3,5.72561,R ugm-3,12.78549,R ugm-3,12.38411,R ugm-3
04-01-2021,04:00:00,4.37499,R ugm-3,11.76482,R ugm-3,13.37662,R ugm-3,12.29661,R ugm-3,,,5.80249,R ugm-3,14.69071,R ugm-3,5.26063,R ugm-3,6.50524,R ugm-3,4.34013,R ugm-3,5.70992,R ugm-3,11.7392,R ugm-3,11.15176,R ugm-3
04-01-2021,05:00:00,6.79351,R ugm-3,11.01296,R ugm-3,13.12217,R ugm-3,12.90842,R ugm-3,4.906,R ugm-3,6.36769,R ugm-3,13.44318,R ugm-3,5.3142,R ugm-3,6.30151,R ugm-3,3.62535,R ugm-3,5.69423,R ugm-3,15.11528,R ugm-3,10.77253,R ugm-3
04-01-2021,06:00:00,10.87344,R ugm-3,13.87139,R ugm-3,14.89319,R ugm-3,21.68412,R ugm-3,5.77363,R ugm-3,6.60317,R ugm-3,13.78405,R ugm-3,6.74857,R ugm-3,6.75772,R ugm-3,4.49851,R ugm-3,9.6922,R ugm-3,16.35648,R ugm-3,10.81805,R ugm-3
04-01-2021,07:00:00,15.55689,R ugm-3,20.49922,R ugm-3,21.67854,R ugm-3,32.03924,R ugm-3,8.89825,R ugm-3,8.86653,R ugm-3,20.30836,R ugm-3,9.40333,R ugm-3,9.14625,R ugm-3,7.60518,R ugm-3,11.93747,R ugm-3,32.34022,R ugm-3,14.46817,R ugm-3
04-01-2021,08:00:00,21.35103,R ugm-3,31.60853,R ugm-3,24.3034,R ugm-3,38.41545,R ugm-3,10.93631,R ugm-3,12.97118,R ugm-3,24.79198,R ugm-3,13.60213,R ugm-3,11.28361,R ugm-3,7.94974,R ugm-3,13.5396,R ugm-3,33.9686,R ugm-3,18.48108,R ugm-3
04-01-2021,09:00:00,20.64481,R ugm-3,23.90277,R ugm-3,26.27692,R ugm-3,36.37391,R ugm-3,15.31169,R ugm-3,14.19743,R ugm-3,26.0986,R ugm-3,14.82652,R ugm-3,11.23137,R ugm-3,9.02404,R ugm-3,15.03297,R ugm-3,35.28666,R ugm-3,22.18796,R ugm-3
04-01-2021,10:00:00,13.55337,R ugm-3,21.94019,R ugm-3,29.11522,R ugm-3,36.57969,R ugm-3,14.76842,R ugm-3,10.94192,R ugm-3,29.50283,R ugm-3,11.58268,R ugm-3,12.69924,R ugm-3,9.87582,R ugm-3,17.08268,R ugm-3,34.38532,R ugm-3,21.42367,R ugm-3
