End Date,End Time,Co,Status/units,CO,Status/units,CO,Status/units,Co,Status/units
21-02-2020,08:00:00,,,0.123498,R mgm-3,0.390462,R mgm-3,,
21-02-2020,09:00:00,,,0.140731,R mgm-3,0.381451,R mgm-3,,
21-02-2020,10:00:00,,,0.11201,R mgm-3,0.300355,R mgm-3,,
21-02-2020,11:00:00,,,0.094778,R mgm-3,0.216256,R mgm-3,,
21-02-2020,12:00:00,,,0.080417,R mgm-3,0.285337,R mgm-3,,
21-02-2020,13:00:00,,,0.074673,R mgm-3,0.276326,R mgm-3,,
21-02-2020,14:00:00,,,0.083289,R mgm-3,0.225267,R mgm-3,,
21-02-2020,15:00:00,,,0.089033,R mgm-3,0.273324,R mgm-3,,
21-02-2020,16:00:00,,,0.089033,R mgm-3,0.465551,R mgm-3,,
21-02-2020,17:00:00,,,0.103394,R mgm-3,0.411486,R mgm-3,,
21-02-2020,18:00:00,,,0.106266,R mgm-3,0.369437,R mgm-3,,
21-02-2020,19:00:00,,,0.106266,R mgm-3,0.294348,R mgm-3,,
21-02-2020,20:00:00,,,0.103394,R mgm-3,0.273324,R mgm-3,,
21-02-2020,21:00:00,,,0.094778,R mgm-3,0.210249,R mgm-3,,
21-02-2020,22:00:00,,,0.091905,R mgm-3,0.195231,R mgm-3,,
21-02-2020,23:00:00,,,0.089033,R mgm-3,0.141167,R mgm-3,,
21-02-2020,24:00:00,,,0.089033,R mgm-3,0.102121,R mgm-3,,
22-02-2020,01:00:00,,,0.088043,R mgm-3,0.224424,R mgm-3,,
22-02-2020,02:00:00,,,0.091871,R mgm-3,0.160302,R mgm-3,,
22-02-2020,03:00:00,,,0.080387,R mgm-3,0.13225,R mgm-3,,
22-02-2020,04:00:00,,,0.086129,R mgm-3,0.105198,R mgm-3,,
22-02-2020,05:00:00,,,0.080387,R mgm-3,0.087165,R mgm-3,,
22-02-2020,06:00:00,,,0.089,R mgm-3,0.081153,R mgm-3,,
22-02-2020,07:00:00,,,0.103354,R mgm-3,0.096182,R mgm-3,,
22-02-2020,08:00:00,,,0.114838,R mgm-3,0.13225,R mgm-3,,
22-02-2020,09:00:00,,,0.114838,R mgm-3,0.123233,R mgm-3,,
22-02-2020,10:00:00,,,0.117709,R mgm-3,0.099188,R mgm-3,,
22-02-2020,11:00:00,,,0.140676,R mgm-3,0.114216,R mgm-3,,
22-02-2020,12:00:00,,,0.109096,R mgm-3,0.18034,R mgm-3,,
22-02-2020,13:00:00,,,0.074645,R mgm-3,0.267505,R mgm-3,,
22-02-2020,14:00:00,,,0.074645,R mgm-3,0.321607,R mgm-3,,
22-02-2020,15:00:00,,,0.077516,R mgm-3,0.360681,R mgm-3,,
22-02-2020,16:00:00,,,0.089,R mgm-3,0.336635,R mgm-3,,
22-02-2020,17:00:00,,,0.106225,R mgm-3,0.303573,R mgm-3,,
22-02-2020,18:00:00,,,0.094741,R mgm-3,0.333629,R mgm-3,,
22-02-2020,19:00:00,,,0.094741,R mgm-3,0.38172,R mgm-3,,
22-02-2020,20:00:00,,,0.091871,R mgm-3,0.348658,R mgm-3,,
22-02-2020,21:00:00,,,0.091871,R mgm-3,0.333629,R mgm-3,,
22-02-2020,22:00:00,,,0.106225,R mgm-3,0.378715,R mgm-3,,
22-02-2020,23:00:00,,,0.114838,R mgm-3,0.357675,R mgm-3,,
22-02-2020,24:00:00,,,0.111967,R mgm-3,0.372703,R mgm-3,,
23-02-2020,01:00:00,,,0.10714,R mgm-3,0.537394,R mgm-3,,
23-02-2020,02:00:00,,,0.091834,R mgm-3,0.40505,R mgm-3,,
23-02-2020,03:00:00,,,0.103313,R mgm-3,0.306796,R mgm-3,,
23-02-2020,04:00:00,,,0.109054,R mgm-3,0.222578,R mgm-3,,
23-02-2020,05:00:00,,,0.103313,R mgm-3,0.105273,R mgm-3,,
23-02-2020,06:00:00,,,0.106184,R mgm-3,0.072187,R mgm-3,,
23-02-2020,07:00:00,,,0.103313,R mgm-3,0.108281,R mgm-3,,
23-02-2020,08:00:00,,,0.111924,R mgm-3,0.12332,R mgm-3,,
23-02-2020,09:00:00,,,0.106184,R mgm-3,0.120312,R mgm-3,,
23-02-2020,10:00:00,,,0.109054,R mgm-3,0.156406,R mgm-3,,
23-02-2020,11:00:00,,,0.114794,R mgm-3,0.15039,R mgm-3,,
23-02-2020,12:00:00,,,0.100444,R mgm-3,0.171445,R mgm-3,,
23-02-2020,13:00:00,,,0.094704,R mgm-3,0.159413,R mgm-3,,
23-02-2020,14:00:00,,,0.117663,R mgm-3,0.216561,R mgm-3,,
23-02-2020,15:00:00,,,0.088965,R mgm-3,0.297772,R mgm-3,,
23-02-2020,16:00:00,,,0.080355,R mgm-3,0.330857,R mgm-3,,
23-02-2020,17:00:00,,,0.086095,R mgm-3,0.384999,R mgm-3,,
23-02-2020,18:00:00,,,0.109054,R mgm-3,0.454178,R mgm-3,,
23-02-2020,19:00:00,,,0.106184,R mgm-3,0.544411,R mgm-3,,
23-02-2020,20:00:00,,,0.143491,R mgm-3,0.580505,R mgm-3,,
23-02-2020,21:00:00,,,0.160711,R mgm-3,0.706832,R mgm-3,,
23-02-2020,22:00:00,,,0.203758,R mgm-3,0.788043,R mgm-3,,
23-02-2020,23:00:00,,,0.180799,R mgm-3,0.77902,R mgm-3,,
23-02-2020,24:00:00,,,0.157841,R mgm-3,0.733902,R mgm-3,,
24-02-2020,01:00:00,,,0.156824,R mgm-3,0.505667,R mgm-3,,
24-02-2020,02:00:00,,,0.08415,R mgm-3,0.337112,R mgm-3,,
24-02-2020,03:00:00,,,0.080324,R mgm-3,0.228754,R mgm-3,,
24-02-2020,04:00:00,,,0.109011,R mgm-3,0.132437,R mgm-3,,
24-02-2020,05:00:00,,,0.129092,R mgm-3,0.114377,R mgm-3,,
24-02-2020,06:00:00,,,0.131961,R mgm-3,0.144476,R mgm-3,,
24-02-2020,07:00:00,,,0.134829,R mgm-3,0.219724,R mgm-3,,
24-02-2020,08:00:00,,,0.117618,R mgm-3,0.264873,R mgm-3,,
24-02-2020,09:00:00,,,0.114749,R mgm-3,0.297982,R mgm-3,,
24-02-2020,10:00:00,,,0.109011,R mgm-3,0.228754,R mgm-3,,
24-02-2020,11:00:00,,,0.114749,R mgm-3,0.099327,R mgm-3,,
24-02-2020,12:00:00,,,0.123355,R mgm-3,0.147487,R mgm-3,,
24-02-2020,13:00:00,,,0.129092,R mgm-3,0.222734,R mgm-3,,
24-02-2020,14:00:00,,,0.134829,R mgm-3,0.258853,R mgm-3,,
24-02-2020,15:00:00,,,0.134829,R mgm-3,0.219724,R mgm-3,,
24-02-2020,16:00:00,,,0.131961,R mgm-3,0.288952,R mgm-3,,
24-02-2020,17:00:00,,,,,0.258853,R mgm-3,,
24-02-2020,18:00:00,,,0.114749,R mgm-3,0.267882,R mgm-3,,
24-02-2020,19:00:00,,,0.220892,R mgm-3,0.313031,R mgm-3,,
24-02-2020,20:00:00,,,0.126224,R mgm-3,0.439448,R mgm-3,,
24-02-2020,21:00:00,,,0.120487,R mgm-3,0.322062,R mgm-3,,
24-02-2020,22:00:00,,,0.123355,R mgm-3,0.334101,R mgm-3,,
24-02-2020,23:00:00,,,0.120487,R mgm-3,0.310022,R mgm-3,,
24-02-2020,24:00:00,,,0.117618,R mgm-3,0.307012,R mgm-3,,
25-02-2020,01:00:00,,,0.114887,R mgm-3,0.196787,R mgm-3,,
25-02-2020,02:00:00,,,0.111058,R mgm-3,0.100402,R mgm-3,,
25-02-2020,03:00:00,,,0.097654,R mgm-3,0.087349,R mgm-3,,
25-02-2020,04:00:00,,,0.094782,R mgm-3,0.105422,R mgm-3,,
25-02-2020,05:00:00,,,0.091909,R mgm-3,0.156627,R mgm-3,,
25-02-2020,06:00:00,,,0.097654,R mgm-3,0.271084,R mgm-3,,
25-02-2020,07:00:00,,,0.123503,R mgm-3,0.313252,R mgm-3,,
25-02-2020,08:00:00,,,0.126375,R mgm-3,0.484939,R mgm-3,,
25-02-2020,09:00:00,,,0.134992,R mgm-3,0.593372,R mgm-3,,
25-02-2020,10:00:00,,,0.106271,R mgm-3,0.487951,R mgm-3,,
25-02-2020,11:00:00,,,0.089037,R mgm-3,0.460843,R mgm-3,,
25-02-2020,12:00:00,,,0.086165,R mgm-3,0.466866,R mgm-3,,
25-02-2020,13:00:00,,,0.083293,R mgm-3,0.484939,R mgm-3,,
25-02-2020,14:00:00,,,0.068932,R mgm-3,0.496987,R mgm-3,,
25-02-2020,15:00:00,,,0.080421,R mgm-3,0.439758,R mgm-3,,
25-02-2020,16:00:00,,,0.109143,R mgm-3,0.638553,R mgm-3,,
25-02-2020,17:00:00,,,0.114887,R mgm-3,0.789155,R mgm-3,,
25-02-2020,18:00:00,,,0.137865,R mgm-3,0.756022,R mgm-3,,
25-02-2020,19:00:00,,,0.134992,R mgm-3,0.789155,R mgm-3,,
25-02-2020,20:00:00,,,0.140737,R mgm-3,0.671685,R mgm-3,,
25-02-2020,21:00:00,,,0.109143,R mgm-3,0.626505,R mgm-3,,
25-02-2020,22:00:00,,,0.083293,R mgm-3,0.421686,R mgm-3,,
25-02-2020,23:00:00,,,0.089037,R mgm-3,0.385541,R mgm-3,,
25-02-2020,24:00:00,,,0.106271,R mgm-3,0.44277,R mgm-3,,
26-02-2020,01:00:00,,,0.107357,R mgm-3,0.229076,R mgm-3,,
26-02-2020,02:00:00,,,0.09202,R mgm-3,0.10851,R mgm-3,,
26-02-2020,03:00:00,,,0.083393,R mgm-3,0.075354,R mgm-3,,
26-02-2020,04:00:00,,,0.080517,R mgm-3,0.081382,R mgm-3,,
26-02-2020,05:00:00,,,0.077642,R mgm-3,0.099467,R mgm-3,,
26-02-2020,06:00:00,,,0.086268,R mgm-3,0.186879,R mgm-3,,
26-02-2020,07:00:00,,,0.103522,R mgm-3,0.223048,R mgm-3,,
26-02-2020,08:00:00,,,0.143781,R mgm-3,0.358685,R mgm-3,,
26-02-2020,09:00:00,,,0.158159,R mgm-3,0.39787,R mgm-3,,
26-02-2020,10:00:00,,,0.117901,R mgm-3,0.328544,R mgm-3,,
26-02-2020,11:00:00,,,0.100646,R mgm-3,0.186879,R mgm-3,,
26-02-2020,12:00:00,,,0.089144,R mgm-3,0.18085,R mgm-3,,
26-02-2020,13:00:00,,,0.094895,R mgm-3,0.214006,R mgm-3,,
26-02-2020,14:00:00,,,0.083393,R mgm-3,0.274289,R mgm-3,,
26-02-2020,15:00:00,,,0.083393,R mgm-3,0.295388,R mgm-3,,
26-02-2020,16:00:00,,,0.109274,R mgm-3,0.150708,R mgm-3,,
26-02-2020,17:00:00,,,0.11215,R mgm-3,0.274289,R mgm-3,,
26-02-2020,18:00:00,,,0.126528,R mgm-3,0.406912,R mgm-3,,
26-02-2020,19:00:00,,,0.135154,R mgm-3,0.581733,R mgm-3,,
26-02-2020,20:00:00,,,0.155283,R mgm-3,0.512407,R mgm-3,,
26-02-2020,21:00:00,,,0.207045,R mgm-3,0.599819,R mgm-3,,
26-02-2020,22:00:00,,,0.207045,R mgm-3,0.524465,R mgm-3,,
26-02-2020,23:00:00,,,0.186916,R mgm-3,0.473224,R mgm-3,,
26-02-2020,24:00:00,,,0.152408,R mgm-3,0.379785,R mgm-3,,
27-02-2020,01:00:00,,,0.126679,R mgm-3,0.365976,R mgm-3,,
27-02-2020,02:00:00,,,0.107485,R mgm-3,0.353911,R mgm-3,,
27-02-2020,03:00:00,,,0.112284,R mgm-3,0.259401,R mgm-3,,
27-02-2020,04:00:00,,,0.126679,R mgm-3,0.174944,R mgm-3,,
27-02-2020,05:00:00,,,0.129558,R mgm-3,0.102554,R mgm-3,,
27-02-2020,06:00:00,,,0.115163,R mgm-3,0.1297,R mgm-3,,
27-02-2020,07:00:00,,,0.135316,R mgm-3,0.244319,R mgm-3,,
27-02-2020,08:00:00,,,0.164107,R mgm-3,0.126684,R mgm-3,,
27-02-2020,09:00:00,,,0.187139,R mgm-3,0.150814,R mgm-3,,
27-02-2020,10:00:00,,,0.224567,R mgm-3,0.214157,R mgm-3,,
27-02-2020,11:00:00,,,0.198656,R mgm-3,0.132716,R mgm-3,,
27-02-2020,12:00:00,,,0.143953,R mgm-3,0.099538,R mgm-3,,
27-02-2020,13:00:00,,,0.132437,R mgm-3,0.096521,R mgm-3,,
27-02-2020,14:00:00,,,0.095009,R mgm-3,0.126684,R mgm-3,,
27-02-2020,15:00:00,,,0.074856,R mgm-3,0.196058,R mgm-3,,
27-02-2020,16:00:00,,,0.077735,R mgm-3,0.241303,R mgm-3,,
27-02-2020,17:00:00,,,0.089251,R mgm-3,0.265433,R mgm-3,,
27-02-2020,18:00:00,,,0.106525,R mgm-3,0.346873,R mgm-3,,
27-02-2020,19:00:00,,,0.166986,R mgm-3,0.377035,R mgm-3,,
27-02-2020,20:00:00,,,0.132437,R mgm-3,0.47959,R mgm-3,,
27-02-2020,21:00:00,,,0.175623,R mgm-3,0.787251,R mgm-3,,
27-02-2020,22:00:00,,,0.253358,R mgm-3,0.748039,R mgm-3,,
27-02-2020,23:00:00,,,0.195777,R mgm-3,0.606273,R mgm-3,,
27-02-2020,24:00:00,,,0.201535,R mgm-3,0.597225,R mgm-3,,
28-02-2020,01:00:00,,,0.2306,R mgm-3,0.873326,R mgm-3,,
28-02-2020,02:00:00,,,0.211384,R mgm-3,0.712345,R mgm-3,,
28-02-2020,03:00:00,,,0.196011,R mgm-3,0.691216,R mgm-3,,
28-02-2020,04:00:00,,,0.18448,R mgm-3,0.642921,R mgm-3,,
28-02-2020,05:00:00,,,0.181598,R mgm-3,0.633866,R mgm-3,,
28-02-2020,06:00:00,,,0.18448,R mgm-3,0.673106,R mgm-3,,
28-02-2020,07:00:00,,,0.198893,R mgm-3,0.679142,R mgm-3,,
28-02-2020,08:00:00,,,0.2306,R mgm-3,0.70329,R mgm-3,,
28-02-2020,09:00:00,,,0.2306,R mgm-3,0.654995,R mgm-3,,
28-02-2020,10:00:00,,,0.198893,R mgm-3,0.612737,R mgm-3,,
28-02-2020,11:00:00,,,0.193128,R mgm-3,0.558406,R mgm-3,,
28-02-2020,12:00:00,,,,,0.492,R mgm-3,,
28-02-2020,13:00:00,,,,,0.440688,R mgm-3,,
28-02-2020,14:00:00,,,,,0.440688,R mgm-3,,
28-02-2020,15:00:00,,,,,0.482945,R mgm-3,,
28-02-2020,16:00:00,,,0.136794,R mgm-3,0.525203,R mgm-3,,
28-02-2020,17:00:00,,,0.162988,R mgm-3,0.485964,R mgm-3,,
28-02-2020,18:00:00,,,0.130973,R mgm-3,0.437669,R mgm-3,,
28-02-2020,19:00:00,,,0.119331,R mgm-3,0.422578,R mgm-3,,
28-02-2020,20:00:00,,,0.119331,R mgm-3,0.253546,R mgm-3,,
28-02-2020,21:00:00,,,0.122241,R mgm-3,0.214307,R mgm-3,,
28-02-2020,22:00:00,,,0.110599,R mgm-3,0.196197,R mgm-3,,
28-02-2020,23:00:00,,,0.104778,R mgm-3,0.129792,R mgm-3,,
28-02-2020,24:00:00,,,0.104778,R mgm-3,0.120737,R mgm-3,,
29-02-2020,01:00:00,,,0.100987,R mgm-3,0.144986,R mgm-3,,
29-02-2020,02:00:00,,,0.097104,R mgm-3,0.076521,R mgm-3,,
29-02-2020,03:00:00,,,0.087393,R mgm-3,0.081555,R mgm-3,,
29-02-2020,04:00:00,,,0.078653,R mgm-3,0.105719,R mgm-3,,
29-02-2020,05:00:00,,,0.08448,R mgm-3,0.126863,R mgm-3,,
29-02-2020,06:00:00,,,0.081566,R mgm-3,0.190293,R mgm-3,,
29-02-2020,07:00:00,,,0.08448,R mgm-3,0.244664,R mgm-3,,
29-02-2020,08:00:00,,,0.099045,R mgm-3,0.320176,R mgm-3,,
29-02-2020,09:00:00,,,0.113611,R mgm-3,0.256746,R mgm-3,,
29-02-2020,10:00:00,,,0.139829,R mgm-3,0.40173,R mgm-3,,
29-02-2020,11:00:00,,,0.119436,R mgm-3,0.595045,R mgm-3,,
29-02-2020,12:00:00,,,0.113611,R mgm-3,0.546716,R mgm-3,,
29-02-2020,13:00:00,,,0.093219,R mgm-3,0.652435,R mgm-3,,
29-02-2020,14:00:00,,,0.093219,R mgm-3,0.667537,R mgm-3,,
29-02-2020,15:00:00,,,0.099045,R mgm-3,0.818564,R mgm-3,,
29-02-2020,16:00:00,,,0.113611,R mgm-3,0.878974,R mgm-3,,
29-02-2020,17:00:00,,,0.107784,R mgm-3,0.718887,R mgm-3,,
29-02-2020,18:00:00,,,0.119436,R mgm-3,0.806482,R mgm-3,,
29-02-2020,19:00:00,,,0.113611,R mgm-3,0.755133,R mgm-3,,
29-02-2020,20:00:00,,,0.116524,R mgm-3,0.718887,R mgm-3,,
29-02-2020,21:00:00,,,0.101958,R mgm-3,0.631291,R mgm-3,,
29-02-2020,22:00:00,,,0.096133,R mgm-3,0.640353,R mgm-3,,
29-02-2020,23:00:00,,,0.093219,R mgm-3,0.68566,R mgm-3,,
29-02-2020,24:00:00,,,0.090306,R mgm-3,0.68566,R mgm-3,,
01-03-2020,01:00:00,,,0.089414,R mgm-3,0.245843,R mgm-3,,
01-03-2020,02:00:00,,,0.08164,R mgm-3,0.177329,R mgm-3,,
01-03-2020,03:00:00,,,0.087471,R mgm-3,0.129974,R mgm-3,,
01-03-2020,04:00:00,,,0.087471,R mgm-3,0.087657,R mgm-3,,
01-03-2020,05:00:00,,,0.08164,R mgm-3,0.075566,R mgm-3,,
01-03-2020,06:00:00,,,0.087471,R mgm-3,0.117883,R mgm-3,,
01-03-2020,07:00:00,,,0.096218,R mgm-3,0.199495,R mgm-3,,
01-03-2020,08:00:00,,,0.096218,R mgm-3,0.232745,R mgm-3,,
01-03-2020,09:00:00,,,0.093302,R mgm-3,0.226699,R mgm-3,,
01-03-2020,10:00:00,,,0.110796,R mgm-3,0.223677,R mgm-3,,
01-03-2020,11:00:00,,,0.099134,R mgm-3,0.241812,R mgm-3,,
01-03-2020,12:00:00,,,0.087471,R mgm-3,0.383877,R mgm-3,,
01-03-2020,13:00:00,,,0.084555,R mgm-3,0.380854,R mgm-3,,
01-03-2020,14:00:00,,,0.078723,R mgm-3,0.640802,R mgm-3,,
01-03-2020,15:00:00,,,0.087471,R mgm-3,0.492693,R mgm-3,,
01-03-2020,16:00:00,,,0.084555,R mgm-3,0.553145,R mgm-3,,
01-03-2020,17:00:00,,,0.093302,R mgm-3,0.601508,R mgm-3,,
01-03-2020,18:00:00,,,0.104964,R mgm-3,0.550123,R mgm-3,,
01-03-2020,19:00:00,,,0.137037,R mgm-3,0.447353,R mgm-3,,
01-03-2020,20:00:00,,,0.151616,R mgm-3,0.3869,R mgm-3,,
01-03-2020,21:00:00,,,0.180772,R mgm-3,0.344582,R mgm-3,,
01-03-2020,22:00:00,,,0.192435,R mgm-3,0.293198,R mgm-3,,
01-03-2020,23:00:00,,,0.172026,R mgm-3,0.265994,R mgm-3,,
01-03-2020,24:00:00,,,0.151616,R mgm-3,0.151133,R mgm-3,,
02-03-2020,01:00:00,,,0.132295,R mgm-3,0.286345,R mgm-3,,
02-03-2020,02:00:00,,,0.136187,R mgm-3,0.161321,R mgm-3,,
02-03-2020,03:00:00,,,0.110895,R mgm-3,0.072595,R mgm-3,,
02-03-2020,04:00:00,,,0.107976,R mgm-3,0.06957,R mgm-3,,
02-03-2020,05:00:00,,,0.110895,R mgm-3,0.154263,R mgm-3,,
02-03-2020,06:00:00,,,0.125486,R mgm-3,0.214759,R mgm-3,,
02-03-2020,07:00:00,,,0.142996,R mgm-3,0.187536,R mgm-3,,
02-03-2020,08:00:00,,,0.178015,R mgm-3,0.211734,R mgm-3,,
02-03-2020,09:00:00,,,0.213035,R mgm-3,0.211734,R mgm-3,,
02-03-2020,10:00:00,,,0.180933,R mgm-3,0.20871,R mgm-3,,
02-03-2020,11:00:00,,,0.148832,R mgm-3,0.169388,R mgm-3,,
02-03-2020,12:00:00,,,0.131323,R mgm-3,0.157288,R mgm-3,,
02-03-2020,13:00:00,,,0.096304,R mgm-3,0.229883,R mgm-3,,
02-03-2020,14:00:00,,,0.087549,R mgm-3,0.287354,R mgm-3,,
02-03-2020,15:00:00,,,0.081712,R mgm-3,0.423468,R mgm-3,,
02-03-2020,16:00:00,,,0.090466,R mgm-3,0.480939,R mgm-3,,
02-03-2020,17:00:00,,,0.116731,R mgm-3,0.577732,R mgm-3,,
02-03-2020,18:00:00,,,0.099221,R mgm-3,0.795516,R mgm-3,,
02-03-2020,19:00:00,,,0.131323,R mgm-3,0.659402,R mgm-3,,
02-03-2020,20:00:00,,,0.189689,R mgm-3,1.049597,R mgm-3,,
02-03-2020,21:00:00,,,0.151751,R mgm-3,0.738046,R mgm-3,,
02-03-2020,22:00:00,,,0.160506,R mgm-3,0.641253,R mgm-3,,
02-03-2020,23:00:00,,,0.160506,R mgm-3,0.601931,R mgm-3,,
02-03-2020,24:00:00,,,0.140078,R mgm-3,0.502112,R mgm-3,,
03-03-2020,01:00:00,,,0.097362,R mgm-3,0.226008,R mgm-3,,
03-03-2020,02:00:00,,,0.089574,R mgm-3,0.133183,R mgm-3,,
03-03-2020,03:00:00,,,0.075943,R mgm-3,0.084754,R mgm-3,,
03-03-2020,04:00:00,,,0.075943,R mgm-3,0.084754,R mgm-3,,
03-03-2020,05:00:00,,,0.075943,R mgm-3,0.084754,R mgm-3,,
03-03-2020,06:00:00,,,0.084706,R mgm-3,0.151345,R mgm-3,,
03-03-2020,07:00:00,,,0.108073,R mgm-3,0.287555,R mgm-3,,
03-03-2020,08:00:00,,,0.143123,R mgm-3,0.496411,R mgm-3,,
03-03-2020,09:00:00,,,0.151886,R mgm-3,0.57511,R mgm-3,,
03-03-2020,10:00:00,,,0.13436,R mgm-3,0.469169,R mgm-3,,
03-03-2020,11:00:00,,,0.090547,R mgm-3,0.320851,R mgm-3,,
03-03-2020,12:00:00,,,0.084706,R mgm-3,0.287555,R mgm-3,,
03-03-2020,13:00:00,,,0.116836,R mgm-3,0.457061,R mgm-3,,
03-03-2020,14:00:00,,,0.105152,R mgm-3,0.269394,R mgm-3,,
03-03-2020,15:00:00,,,0.122676,R mgm-3,0.329932,R mgm-3,,
03-03-2020,16:00:00,,,0.119755,R mgm-3,0.217937,R mgm-3,,
03-03-2020,17:00:00,,,0.213224,R mgm-3,0.236099,R mgm-3,,
03-03-2020,18:00:00,,,0.178174,R mgm-3,0.47825,R mgm-3,,
03-03-2020,19:00:00,,,0.274563,R mgm-3,0.55695,R mgm-3,,
03-03-2020,20:00:00,,,0.411844,R mgm-3,0.774886,R mgm-3,,
03-03-2020,21:00:00,,,0.356346,R mgm-3,0.611433,R mgm-3,,
03-03-2020,22:00:00,,,0.359267,R mgm-3,0.541815,R mgm-3,,
03-03-2020,23:00:00,,,0.277484,R mgm-3,0.523654,R mgm-3,,
03-03-2020,24:00:00,,,0.2658,R mgm-3,0.405605,R mgm-3,,
04-03-2020,01:00:00,,,0.179307,R mgm-3,0.573494,R mgm-3,,
04-03-2020,02:00:00,,,0.17151,R mgm-3,0.484644,R mgm-3,,
04-03-2020,03:00:00,,,0.154945,R mgm-3,0.396801,R mgm-3,,
04-03-2020,04:00:00,,,0.137404,R mgm-3,0.36954,R mgm-3,,
04-03-2020,05:00:00,,,0.087704,R mgm-3,0.363483,R mgm-3,,
04-03-2020,06:00:00,,,0.102322,R mgm-3,0.381656,R mgm-3,,
04-03-2020,07:00:00,,,0.140327,R mgm-3,0.572485,R mgm-3,,
04-03-2020,08:00:00,,,0.169561,R mgm-3,0.672443,R mgm-3,,
04-03-2020,09:00:00,,,0.251418,R mgm-3,0.920822,R mgm-3,,
04-03-2020,10:00:00,,,0.233877,R mgm-3,0.893561,R mgm-3,,
04-03-2020,11:00:00,,,0.178332,R mgm-3,0.687588,R mgm-3,,
04-03-2020,12:00:00,,,0.108168,R mgm-3,0.645181,R mgm-3,,
04-03-2020,13:00:00,,,0.093552,R mgm-3,0.633065,R mgm-3,,
04-03-2020,14:00:00,,,0.093552,R mgm-3,,,,
04-03-2020,15:00:00,,,0.093552,R mgm-3,0.605804,R mgm-3,,
04-03-2020,16:00:00,,,0.13448,R mgm-3,0.569456,R mgm-3,,
04-03-2020,17:00:00,,,0.146173,R mgm-3,0.708791,R mgm-3,,
04-03-2020,18:00:00,,,0.157868,R mgm-3,0.642152,R mgm-3,,
04-03-2020,19:00:00,,,0.166638,R mgm-3,0.342279,R mgm-3,,
04-03-2020,20:00:00,,,0.178332,R mgm-3,0.302902,R mgm-3,,
04-03-2020,21:00:00,,,0.157868,R mgm-3,0.21809,R mgm-3,,
04-03-2020,22:00:00,,,0.14325,R mgm-3,0.166596,R mgm-3,,
04-03-2020,23:00:00,,,0.13448,R mgm-3,0.087841,R mgm-3,,
04-03-2020,24:00:00,,,0.128632,R mgm-3,0.081784,R mgm-3,,
05-03-2020,01:00:00,,,0.105338,R mgm-3,0.10508,R mgm-3,,
05-03-2020,02:00:00,,,0.101437,R mgm-3,0.096996,R mgm-3,,
05-03-2020,03:00:00,,,0.099487,R mgm-3,0.090934,R mgm-3,,
05-03-2020,04:00:00,,,0.090707,R mgm-3,0.084873,R mgm-3,,
05-03-2020,05:00:00,,,0.081929,R mgm-3,0.072747,R mgm-3,,
05-03-2020,06:00:00,,,0.081929,R mgm-3,0.090934,R mgm-3,,
05-03-2020,07:00:00,,,0.099487,R mgm-3,0.133371,R mgm-3,,
05-03-2020,08:00:00,,,0.117043,R mgm-3,0.163682,R mgm-3,,
05-03-2020,09:00:00,,,0.137525,R mgm-3,0.16065,R mgm-3,,
05-03-2020,10:00:00,,,0.122895,R mgm-3,0.172775,R mgm-3,,
05-03-2020,11:00:00,,,0.11119,R mgm-3,0.136401,R mgm-3,,
05-03-2020,12:00:00,,,0.11119,R mgm-3,0.115184,R mgm-3,,
05-03-2020,13:00:00,,,0.114116,R mgm-3,0.124277,R mgm-3,,
05-03-2020,14:00:00,,,0.125821,R mgm-3,0.142464,R mgm-3,,
05-03-2020,15:00:00,,,0.11119,R mgm-3,0.178837,R mgm-3,,
05-03-2020,16:00:00,,,0.119968,R mgm-3,0.178837,R mgm-3,,
05-03-2020,17:00:00,,,0.102412,R mgm-3,0.175806,R mgm-3,,
05-03-2020,18:00:00,,,0.146303,R mgm-3,0.26371,R mgm-3,,
05-03-2020,19:00:00,,,0.117043,R mgm-3,0.445578,R mgm-3,,
05-03-2020,20:00:00,,,0.122895,R mgm-3,0.336457,R mgm-3,,
05-03-2020,21:00:00,,,0.11119,R mgm-3,0.239461,R mgm-3,,
05-03-2020,22:00:00,,,0.105338,R mgm-3,0.239461,R mgm-3,,
05-03-2020,23:00:00,,,0.102412,R mgm-3,0.169744,R mgm-3,,
05-03-2020,24:00:00,,,0.087782,R mgm-3,0.148526,R mgm-3,,
06-03-2020,01:00:00,,,0.164004,R mgm-3,0.068446,R mgm-3,,
06-03-2020,02:00:00,,,0.171815,R mgm-3,0.076498,R mgm-3,,
06-03-2020,03:00:00,,,0.149362,R mgm-3,0.063413,R mgm-3,,
06-03-2020,04:00:00,,,0.13179,R mgm-3,0.105688,R mgm-3,,
06-03-2020,05:00:00,,,0.13179,R mgm-3,0.117767,R mgm-3,,
06-03-2020,06:00:00,,,0.143504,R mgm-3,0.150983,R mgm-3,,
06-03-2020,07:00:00,,,0.181577,R mgm-3,0.238553,R mgm-3,,
06-03-2020,08:00:00,,,0.278223,R mgm-3,0.365378,R mgm-3,,
06-03-2020,09:00:00,,,0.301652,R mgm-3,0.428791,R mgm-3,,
06-03-2020,10:00:00,,,0.21672,R mgm-3,0.295927,R mgm-3,,
06-03-2020,11:00:00,,,0.120076,R mgm-3,0.196278,R mgm-3,,
06-03-2020,12:00:00,,,0.096646,R mgm-3,0.292907,R mgm-3,,
06-03-2020,13:00:00,,,0.093717,R mgm-3,0.298946,R mgm-3,,
